Year;Month;Day;Hour;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffus Horiz;Global Horiz;Top of Atmosphere;;;
2004;2;8;9.25;253.1457;31.1826;2.3519;286.6803;223.0406;27.9832;251.0238;306.1475;;;177.25
2004;2;8;9.5;255.3916;31.1691;2.3721;288.9328;225.2004;27.9816;253.182;308.3105;;;177.5
2004;2;8;9.75;255.6865;31.3624;2.3768;289.4257;225.5232;28.1633;253.6865;309.0639;;;177.75
2004;2;8;10;255.4249;31.1947;2.3727;288.9923;225.2377;28.0056;253.2433;308.4046;;;178
2004;2;8;10.25;253.5475;31.0975;2.3546;286.9997;223.4103;27.9058;251.3161;306.3354;;;178.25
2004;2;8;10.5;249.8023;31.1768;2.3215;283.3006;219.8217;27.9614;247.783;302.8652;;;178.5
2004;2;8;10.75;244.0063;31.5121;2.2726;277.791;214.317;28.2459;242.5629;298.0088;;;178.75
2004;2;8;11;236.221;32.0854;2.2084;270.5148;206.9611;28.7435;235.7046;291.787;;;179
2004;2;8;11.25;228.4237;32.1064;2.1382;262.6683;199.4944;28.7245;228.2189;284.2265;;;179.25
2004;2;8;11.5;219.9857;31.8433;2.0594;253.8884;191.3707;28.4361;219.8069;275.3596;;;179.5
2004;2;8;11.75;211.6786;31.0025;1.9757;244.6567;183.2621;27.6069;210.869;265.2243;;;179.75
2004;2;8;12;201.2847;30.4934;1.877;233.6551;173.2563;27.0771;200.3334;253.8641;;;180
2004;2;8;12.25;189.5921;30.0167;1.7673;221.3761;162.054;26.5704;188.6244;241.3274;;;180.25
2004;2;8;12.5;176.7024;29.547;1.6475;207.8969;149.7721;26.0644;175.8365;227.6682;;;180.5
