Year;Month;Day;Hour;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffus Horiz;Global Horiz;Top of Atmosphere;;;;;;;696
2004;2;29;5.5;89.4061;22.2066;0.9178;112.5305;77.6837;20.2739;97.9576;139.8069;;;;;;;
2004;2;29;5.75;104.4397;24.0524;1.0703;129.5624;92.164;22.0706;114.2346;159.1194;;;;;;;
2004;2;29;6;120.0011;25.3963;1.2232;146.6205;107.1636;23.3872;130.5508;177.7046;;;;;;;
2004;2;29;6.25;134.3305;26.9053;1.3675;162.6034;121.0908;24.8665;145.9573;195.4832;;;;;;;
2004;2;29;6.5;148.4015;28.1583;1.5074;178.0672;134.7851;26.1003;160.8854;212.3789;;;;;;;
2004;2;29;6.75;164.8234;28.0449;1.655;194.5234;150.6191;26.0259;176.645;228.3193;;;;;;;
2004;2;29;7;177.3402;29.1136;1.7797;208.2335;162.8718;27.0815;189.9532;243.2363;;;;;;;
2004;2;29;7.25;190.0007;29.668;1.9007;221.5695;175.2271;27.644;202.8711;257.0659;;;;;;;
2004;2;29;7.5;200.1117;30.8018;2.0045;232.9181;185.1903;28.7565;213.9468;269.749;;;;;;;
2004;2;29;7.75;210.4716;31.3285;2.1045;243.9047;195.3367;29.2869;224.6236;281.2311;;;;;;;
2004;2;29;8;220.4426;31.4908;2.1975;254.1309;205.0766;29.4671;234.5437;291.4632;;;;;;;
2004;2;29;8.25;231.9132;30.4818;2.2926;264.6876;216.167;28.5296;244.6966;300.4015;;;;;;;
2004;2;29;8.5;240.7004;30.0297;2.3688;273.0989;224.7092;28.12;252.8292;308.0076;;;;;;;
2004;2;29;8.75;249.6746;28.9239;2.4403;281.0389;233.3744;27.0879;260.4623;314.2489;;;;;;;
2004;2;29;9;256.4648;28.1423;2.4951;287.1022;239.9427;26.3604;266.303;319.0989;;;;;;;
2004;2;29;9.25;261.2304;27.6089;2.5336;291.373;244.5574;25.8648;270.4222;322.5366;;;;;;;
2004;2;29;9.5;264.4606;27.1131;2.5585;294.1321;247.6724;25.4012;273.0735;324.5474;;;;;;;
2004;2;29;9.75;265.1466;27.0704;2.5644;294.7814;248.3408;25.3623;273.7031;325.1226;;;;;;;
2004;2;29;10;262.5899;27.7704;2.5478;292.9081;245.9076;26.0221;271.9297;324.2599;;;;;;;
2004;2;29;10.25;260.5645;27.6439;2.5279;290.7363;243.9082;25.8963;269.8045;321.9628;;;;;;;
2004;2;29;10.5;255.1416;28.3316;2.4848;285.958;238.6665;26.5375;265.204;318.2413;;;;;;;
2004;2;29;10.75;244.8875;30.4398;2.4114;277.7387;228.8493;28.5228;257.3721;313.1112;;;;;;;
2004;2;29;11;236.7656;31.0742;2.3431;270.1829;220.9729;29.1088;250.0817;306.5946;;;;;;;
2004;2;29;11.25;224.869;32.7089;2.2502;259.8282;209.5271;30.6471;240.1743;298.7193;;;;;;;
2004;2;29;11.5;197.6104;40.1449;2.0757;239.831;183.7584;37.7865;221.5449;289.519;;;;;;;
2004;2;29;11.75;174.5175;45.2065;1.9171;221.6411;161.8854;42.735;204.6204;279.0332;;;;;;;
2004;2;29;12;139.2518;54.1835;1.6925;195.1278;128.7967;51.8456;180.6423;267.3068;;;;;;;
2004;2;29;12.25;97.3988;63.9283;1.4251;162.7522;89.7599;62.3395;152.0994;254.3899;;;;;;;
2004;2;29;12.5;90.0152;60.9472;1.3307;152.2931;82.5994;59.4331;142.0325;240.3379;;;;;;;
2004;2;29;12.75;59.3308;63.5131;1.099;123.9429;54.1686;63.133;117.3017;225.211;;;;;;;
2004;2;29;13;32.6108;61.6134;0.8628;95.087;29.5868;62.5047;92.0916;209.0739;;;;;;;
2004;2;29;13.25;23.1089;55.6838;0.7276;79.5203;20.7841;56.8701;77.6542;191.9957;;;;;;;
2004;2;29;13.5;51.2053;47.2886;0.8628;99.3567;45.6039;46.4823;92.0862;174.0496;;;;;;;
2004;2;29;13.75;50.5794;39.5538;0.7797;90.9128;44.57;38.6443;83.2143;155.3124;;;;;;;
2004;2;29;14;2.952;26.3154;0.2812;29.5486;2.5589;27.4541;30.0131;135.8644;;;;;;;
2004;2;29;14.25;10.6103;28.767;0.359;39.7363;8.9291;29.3843;38.3134;115.7888;;;;;;;
2004;2;29;14.5;43.2514;21.5522;0.5193;65.323;35.4247;20.0033;55.428;95.1716;;;;;;;
2004;2;29;14.75;33.46;17.2262;0.3926;51.0788;26.158;15.7442;41.9022;74.1011;;;;;;;
2004;2;29;15;19.4285;13.8401;0.2503;33.5189;14.0078;12.7099;26.7177;52.6674;;;;;;;
2004;2;29;15.25;5.8431;8.8336;0.1179;14.7945;3.6326;8.952;12.5845;30.9625;;;;;;;
2004;2;29;15.5;0.3954;3.4237;0.0363;3.8553;0.2248;3.6458;3.8707;9.1612;;;;;;;
2004;2;29;15.75;0;0.9315;0.0095;0.941;0;1.0094;1.0094;0;;;;;;;
2004;2;29;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;29;24;0;0;0;0;0;0;0;0;;;;;;;
